insight_date,location_id,plant_code,insight_noms
2016-08-01,30584,2847,285200.0
2016-09-01,30584,2847,11455.0
2016-10-01,30584,2847,222506.0
2016-11-01,30584,2847,133686.0
2016-12-01,30584,2847,-1250.0
2017-01-01,30584,2847,21204.0
2017-02-01,30584,2847,-650.0
2017-03-01,30584,2847,27796.0
2017-04-01,30584,2847,63394.0
2017-05-01,30584,2847,45492.0
2017-06-01,30584,2847,39.0
2017-07-01,30584,2847,0.0
2017-08-01,30584,2847,9312.0
2017-09-01,30584,2847,5651.0
2017-10-01,30584,2847,36940.0
2017-11-01,30584,2847,45673.0
2017-12-01,30584,2847,25852.0
2018-01-01,30584,2847,95085.0
2018-02-01,30584,2847,101883.0
2018-03-01,30584,2847,1.0
2018-04-01,30584,2847,0.0
2018-05-01,30584,2847,0.0
2014-01-01,83610,2854,534.0
2014-02-01,83610,2854,680.0
2014-03-01,83610,2854,419.0
2014-04-01,83610,2854,332.0
2014-05-01,83610,2854,288.0
2014-06-01,83610,2854,-1210.0
2014-07-01,83610,2854,2650.0
2014-08-01,83610,2854,385.0
2014-09-01,83610,2854,969.0
2014-10-01,83610,2854,115.0
2014-11-01,83610,2854,230.0
2014-12-01,83610,2854,2150.0
2015-01-01,83610,2854,-463.0
2015-02-01,83610,2854,436.0
2015-03-01,83610,2854,208.0
2015-04-01,83610,2854,120.0
2015-05-01,83610,2854,2875.0
2015-06-01,83610,2854,2369.0
2015-07-01,83610,2854,1363.0
2015-08-01,83610,2854,1386.0
2015-09-01,83610,2854,272.0
2015-10-01,83610,2854,174.0
2015-11-01,83610,2854,180.0
2015-12-01,83610,2854,299.0
2016-01-01,83610,2854,1540.0
2016-02-01,83610,2854,517.0
2016-03-01,83610,2854,244.0
2016-04-01,83610,2854,100.0
2016-05-01,83610,2854,2336.0
2016-06-01,83610,2854,1089.0
2016-07-01,83610,2854,331.0
2016-08-01,83610,2854,886.0
2016-09-01,83610,2854,807.0
2016-10-01,83610,2854,237.0
2016-11-01,83610,2854,160.0
2016-12-01,83610,2854,291.0
2017-01-01,83610,2854,329.0
2017-02-01,83610,2854,168.0
2017-03-01,83610,2854,159.0
2017-04-01,83610,2854,737.0
2017-05-01,83610,2854,253.0
2017-06-01,83610,2854,4531.0
2017-07-01,83610,2854,3956.0
2017-08-01,83610,2854,3061.0
2017-09-01,83610,2854,4624.0
2017-10-01,83610,2854,152.0
2017-11-01,83610,2854,1011.0
2017-12-01,83610,2854,520.0
2018-01-01,83610,2854,459.0
2018-02-01,83610,2854,616.0
2018-03-01,83610,2854,227.0
2018-04-01,83610,2854,111.0
2018-05-01,83610,2854,30340.0
2014-01-01,83609,2869,0.0
2014-02-01,83609,2869,0.0
2014-03-01,83609,2869,0.0
2014-04-01,83609,2869,0.0
2014-05-01,83609,2869,0.0
2014-06-01,83609,2869,0.0
2014-07-01,83609,2869,0.0
2014-08-01,83609,2869,0.0
2014-09-01,83609,2869,0.0
2014-10-01,83609,2869,0.0
2014-11-01,83609,2869,0.0
2014-12-01,83609,2869,0.0
2015-01-01,83609,2869,0.0
2015-02-01,83609,2869,0.0
2015-03-01,83609,2869,0.0
2015-04-01,83609,2869,0.0
2015-05-01,83609,2869,0.0
2015-06-01,83609,2869,0.0
2015-07-01,83609,2869,0.0
2015-08-01,83609,2869,0.0
2015-09-01,83609,2869,0.0
2015-10-01,83609,2869,0.0
2015-11-01,83609,2869,0.0
2015-12-01,83609,2869,0.0
2016-01-01,83609,2869,0.0
2016-02-01,83609,2869,0.0
2016-03-01,83609,2869,0.0
2016-04-01,83609,2869,0.0
2016-05-01,83609,2869,0.0
2016-06-01,83609,2869,0.0
2016-07-01,83609,2869,0.0
2016-08-01,83609,2869,0.0
2016-09-01,83609,2869,0.0
2016-10-01,83609,2869,0.0
2016-11-01,83609,2869,0.0
2016-12-01,83609,2869,0.0
2017-01-01,83609,2869,0.0
2017-02-01,83609,2869,0.0
2017-03-01,83609,2869,0.0
2017-04-01,83609,2869,0.0
2017-05-01,83609,2869,109.0
2017-06-01,83609,2869,0.0
2017-07-01,83609,2869,0.0
2017-08-01,83609,2869,0.0
2017-09-01,83609,2869,0.0
2017-10-01,83609,2869,0.0
2017-11-01,83609,2869,0.0
2017-12-01,83609,2869,0.0
2018-01-01,83609,2869,0.0
2018-02-01,83609,2869,0.0
2018-03-01,83609,2869,0.0
2018-04-01,83609,2869,0.0
2018-05-01,83609,2869,0.0
2014-01-01,84225,2880,25298.0
2014-02-01,84225,2880,14477.0
2014-03-01,84225,2880,0.0
2014-04-01,84225,2880,0.0
2014-05-01,84225,2880,18648.0
2014-06-01,84225,2880,34286.0
2014-07-01,84225,2880,170925.0
2014-08-01,84225,2880,887468.0
2014-09-01,84225,2880,27018.0
2014-10-01,84225,2880,33.0
2014-11-01,84225,2880,39380.0
2014-12-01,84225,2880,20983.0
2015-01-01,84225,2880,21957.0
2015-02-01,84225,2880,59116.0
2015-03-01,84225,2880,28722.0
2015-04-01,84225,2880,0.0
2015-05-01,84225,2880,84279.0
2015-06-01,84225,2880,40957.0
2015-07-01,84225,2880,75717.0
2015-08-01,84225,2880,39300.0
2015-09-01,84225,2880,144818.0
2015-10-01,84225,2880,0.0
2015-11-01,84225,2880,0.0
2015-12-01,84225,2880,8.0
2016-01-01,84225,2880,43853.0
2016-02-01,84225,2880,1493.0
2016-03-01,84225,2880,34169.0
2016-04-01,84225,2880,164228.0
2016-05-01,84225,2880,36303.0
2016-06-01,84225,2880,25848.0
2016-07-01,84225,2880,511625.0
2016-08-01,84225,2880,417678.0
2016-09-01,84225,2880,353928.0
2016-10-01,84225,2880,247626.0
2016-11-01,84225,2880,4785.0
2016-12-01,84225,2880,46701.0
2017-01-01,84225,2880,32279.0
2017-02-01,84225,2880,0.0
2017-03-01,84225,2880,94642.0
2017-04-01,84225,2880,2773.0
2017-05-01,84225,2880,77888.0
2017-06-01,84225,2880,66744.0
2017-07-01,84225,2880,208114.0
2017-08-01,84225,2880,96849.0
2017-09-01,84225,2880,301335.0
2017-10-01,84225,2880,326713.0
2017-11-01,84225,2880,24944.0
2017-12-01,84225,2880,81580.0
2018-01-01,84225,2880,220399.0
2018-02-01,84225,2880,0.0
2018-03-01,84225,2880,135718.0
2018-04-01,84225,2880,45884.0
2018-05-01,84225,2880,336849.0
2014-01-01,85042,2958,0.0
2014-02-01,85042,2958,0.0
2014-03-01,85042,2958,0.0
2014-04-01,85042,2958,0.0
2014-05-01,85042,2958,0.0
2014-06-01,85042,2958,0.0
2014-07-01,85042,2958,0.0
2014-08-01,85042,2958,0.0
2014-09-01,85042,2958,0.0
2014-10-01,85042,2958,0.0
2014-11-01,85042,2958,0.0
2014-12-01,85042,2958,0.0
2015-01-01,85042,2958,0.0
2015-02-01,85042,2958,0.0
2015-03-01,85042,2958,0.0
2015-04-01,85042,2958,0.0
2015-05-01,85042,2958,0.0
2015-06-01,85042,2958,0.0
2015-07-01,85042,2958,0.0
2015-08-01,85042,2958,0.0
2015-09-01,85042,2958,0.0
2015-10-01,85042,2958,0.0
2015-11-01,85042,2958,0.0
2015-12-01,85042,2958,0.0
2016-01-01,85042,2958,0.0
2016-02-01,85042,2958,0.0
2016-03-01,85042,2958,0.0
2016-04-01,85042,2958,0.0
2016-05-01,85042,2958,0.0
2016-06-01,85042,2958,0.0
2016-07-01,85042,2958,0.0
2016-08-01,85042,2958,0.0
2016-09-01,85042,2958,0.0
2016-10-01,85042,2958,0.0
2016-11-01,85042,2958,0.0
2016-12-01,85042,2958,0.0
2017-01-01,85042,2958,0.0
2017-02-01,85042,2958,0.0
2017-03-01,85042,2958,0.0
2017-04-01,85042,2958,0.0
2017-05-01,85042,2958,0.0
2017-06-01,85042,2958,0.0
2017-07-01,85042,2958,0.0
2017-08-01,85042,2958,0.0
2017-09-01,85042,2958,0.0
2017-10-01,85042,2958,0.0
2017-11-01,85042,2958,0.0
2017-12-01,85042,2958,0.0
2018-01-01,85042,2958,0.0
2018-02-01,85042,2958,0.0
2018-03-01,85042,2958,0.0
2018-04-01,85042,2958,0.0
2018-05-01,85042,2958,0.0
2014-01-01,405440,3008,168630.0
2014-02-01,405440,3008,221081.0
2014-03-01,405440,3008,113182.0
2014-04-01,405440,3008,0.0
2014-05-01,405440,3008,0.0
2014-06-01,405440,3008,0.0
2014-07-01,405440,3008,0.0
2014-08-01,405440,3008,30000.0
2014-09-01,405440,3008,0.0
2014-10-01,405440,3008,0.0
2014-11-01,405440,3008,5000.0
2014-12-01,405440,3008,13500.0
2015-01-01,405440,3008,0.0
2015-02-01,405440,3008,70000.0
2015-03-01,405440,3008,30000.0
2015-04-01,405440,3008,0.0
2015-05-01,405440,3008,0.0
2015-06-01,405440,3008,0.0
2015-07-01,405440,3008,12000.0
2015-08-01,405440,3008,0.0
2015-09-01,405440,3008,0.0
2015-10-01,405440,3008,0.0
2015-11-01,405440,3008,30000.0
2015-12-01,405440,3008,0.0
2016-01-01,405440,3008,0.0
2016-02-01,405440,3008,0.0
2016-03-01,405440,3008,0.0
2016-04-01,405440,3008,0.0
2016-05-01,405440,3008,0.0
2016-06-01,405440,3008,0.0
2016-07-01,405440,3008,0.0
2016-08-01,405440,3008,0.0
2016-09-01,405440,3008,0.0
2016-10-01,405440,3008,0.0
2016-11-01,405440,3008,0.0
2016-12-01,405440,3008,0.0
2017-01-01,405440,3008,0.0
2017-02-01,405440,3008,0.0
2017-03-01,405440,3008,0.0
2017-04-01,405440,3008,0.0
2017-05-01,405440,3008,0.0
2017-06-01,405440,3008,0.0
2017-07-01,405440,3008,0.0
2017-08-01,405440,3008,0.0
2017-09-01,405440,3008,0.0
2017-10-01,405440,3008,0.0
2017-11-01,405440,3008,0.0
2017-12-01,405440,3008,0.0
2018-01-01,405440,3008,0.0
2018-02-01,405440,3008,0.0
2018-03-01,405440,3008,0.0
2018-04-01,405440,3008,0.0
2018-05-01,405440,3008,0.0
2014-01-01,403669,3096,6810.0
2014-02-01,403669,3096,0.0
2014-03-01,403669,3096,7199.0
2014-04-01,403669,3096,3210.0
2014-05-01,403669,3096,57719.0
2014-06-01,403669,3096,52545.0
2014-07-01,403669,3096,146464.0
2014-08-01,403669,3096,56121.0
2014-09-01,403669,3096,17171.0
2014-10-01,403669,3096,67243.0
2014-11-01,403669,3096,64205.0
2014-12-01,403669,3096,0.0
2015-01-01,403669,3096,0.0
2015-02-01,403669,3096,0.0
2015-03-01,403669,3096,0.0
2015-04-01,403669,3096,4302.0
2015-05-01,403669,3096,273960.0
2015-06-01,403669,3096,164234.0
2015-07-01,403669,3096,400944.0
2015-08-01,403669,3096,61930.0
2015-09-01,403669,3096,188009.0
2015-10-01,403669,3096,24320.0
2015-11-01,403669,3096,0.0
2015-12-01,403669,3096,8124.0
2016-01-01,403669,3096,0.0
2016-02-01,403669,3096,0.0
2016-03-01,403669,3096,0.0
2016-04-01,403669,3096,146.0
2016-05-01,403669,3096,8755.0
2016-06-01,403669,3096,0.0
2016-07-01,403669,3096,290135.0
2016-08-01,403669,3096,173131.0
2016-09-01,403669,3096,190941.0
2016-10-01,403669,3096,0.0
2016-11-01,403669,3096,1803.0
2016-12-01,403669,3096,25409.0
2017-01-01,403669,3096,0.0
2017-02-01,403669,3096,0.0
2017-03-01,403669,3096,0.0
2017-04-01,403669,3096,180.0
2017-05-01,403669,3096,58507.0
2017-06-01,403669,3096,106822.0
2017-07-01,403669,3096,279639.0
2017-08-01,403669,3096,258324.0
2017-09-01,403669,3096,182897.0
2017-10-01,403669,3096,24571.0
2017-11-01,403669,3096,0.0
2017-12-01,403669,3096,7389.0
2018-01-01,403669,3096,261163.0
2018-02-01,403669,3096,0.0
2018-03-01,403669,3096,0.0
2018-04-01,403669,3096,0.0
2018-05-01,403669,3096,69071.0
2016-09-01,445956,3131,3726.0
2016-10-01,445956,3131,432160.0
2016-11-01,445956,3131,815988.0
2016-12-01,445956,3131,1332322.0
2017-01-01,445956,3131,147202.0
2017-02-01,445956,3131,-70477.0
2017-03-01,445956,3131,1386791.0
2017-04-01,445956,3131,497290.0
2017-05-01,445956,3131,38224.0
2017-06-01,445956,3131,851298.0
2017-07-01,445956,3131,1043031.0
2017-08-01,445956,3131,1232324.0
2017-09-01,445956,3131,3131364.0
2017-10-01,445956,3131,3808431.0
2017-11-01,445956,3131,376426.0
2017-12-01,445956,3131,989377.0
2018-01-01,445956,3131,2024802.0
2018-02-01,445956,3131,517220.0
2018-03-01,445956,3131,209699.0
2018-04-01,445956,3131,47477.0
2018-05-01,445956,3131,442574.0
2016-04-01,445202,3138,63723.0
2016-05-01,445202,3138,845999.0
2016-06-01,445202,3138,988918.0
2016-07-01,445202,3138,1802321.0
2016-08-01,445202,3138,1796601.0
2016-09-01,445202,3138,1804392.0
2016-10-01,445202,3138,1081662.0
2016-11-01,445202,3138,44000.0
2016-12-01,445202,3138,165000.0
2017-01-01,445202,3138,0.0
2017-02-01,445202,3138,0.0
2017-03-01,445202,3138,385000.0
2017-04-01,445202,3138,98000.0
2017-05-01,445202,3138,224500.0
2017-06-01,445202,3138,1012800.0
2017-07-01,445202,3138,1753051.0
2017-08-01,445202,3138,1163148.0
2017-09-01,445202,3138,1246227.0
2017-10-01,445202,3138,949222.0
2017-11-01,445202,3138,623617.0
2017-12-01,445202,3138,464000.0
2018-01-01,445202,3138,1305746.0
2018-02-01,445202,3138,0.0
2018-03-01,445202,3138,308990.0
2018-04-01,445202,3138,448909.0
2018-05-01,445202,3138,560069.0
2016-09-01,445907,3140,0.0
2016-10-01,445907,3140,23529.0
2016-11-01,445907,3140,1183312.0
2016-12-01,445907,3140,202560.0
2017-01-01,445907,3140,16000.0
2017-02-01,445907,3140,3961.0
2017-03-01,445907,3140,540481.0
2017-04-01,445907,3140,2165209.0
2017-05-01,445907,3140,1047248.0
2017-06-01,445907,3140,3919273.0
2017-07-01,445907,3140,6269412.0
2017-08-01,445907,3140,5723707.0
2017-09-01,445907,3140,4004358.0
2017-10-01,445907,3140,7760987.0
2017-11-01,445907,3140,1500843.0
2017-12-01,445907,3140,1072245.0
2018-01-01,445907,3140,1149244.0
2018-02-01,445907,3140,373790.0
2018-03-01,445907,3140,553181.0
2018-04-01,445907,3140,727677.0
2018-05-01,445907,3140,356879.0
2014-01-01,130633,3148,15986.0
2014-02-01,130633,3148,64744.0
2014-03-01,130633,3148,123711.0
2014-04-01,130633,3148,7605.0
2014-05-01,130633,3148,153503.0
2014-06-01,130633,3148,168202.0
2014-07-01,130633,3148,163676.0
2014-08-01,130633,3148,185759.0
2014-09-01,130633,3148,175500.0
2014-10-01,130633,3148,174037.0
2014-11-01,130633,3148,116580.0
2014-12-01,130633,3148,66618.0
2015-01-01,130633,3148,188827.0
2015-02-01,130633,3148,7469.0
2015-03-01,130633,3148,5026.0
2015-04-01,130633,3148,303837.0
2015-05-01,130633,3148,385523.0
2015-06-01,130633,3148,316490.0
2015-07-01,130633,3148,397165.0
2015-08-01,130633,3148,528401.0
2015-09-01,130633,3148,286178.0
2015-10-01,130633,3148,658849.0
2015-11-01,130633,3148,873891.0
2015-12-01,130633,3148,288165.0
2016-01-01,130633,3148,193544.0
2016-02-01,130633,3148,128913.0
2016-03-01,130633,3148,91167.0
2016-04-01,130633,3148,296355.0
2016-05-01,130633,3148,636311.0
2016-06-01,130633,3148,636245.0
2016-07-01,130633,3148,2115387.0
2016-08-01,130633,3148,1593191.0
2016-09-01,130633,3148,299348.0
2016-10-01,130633,3148,214036.0
2016-11-01,130633,3148,1205514.0
2016-12-01,130633,3148,417160.0
2017-01-01,130633,3148,403975.0
2017-02-01,130633,3148,769930.0
2017-03-01,130633,3148,34938.0
2017-04-01,130633,3148,23687.0
2017-05-01,130633,3148,42808.0
2017-06-01,130633,3148,266465.0
2017-07-01,130633,3148,1305172.0
2017-08-01,130633,3148,392703.0
2017-09-01,130633,3148,870349.0
2017-10-01,130633,3148,1139415.0
2017-11-01,130633,3148,166783.0
2017-12-01,130633,3148,726135.0
2018-01-01,130633,3148,617433.0
2018-02-01,130633,3148,312811.0
2018-03-01,130633,3148,0.0
2018-04-01,130633,3148,176025.0
2018-05-01,130633,3148,358918.0
2016-10-01,445979,3152,0.0
2016-11-01,445979,3152,0.0
2016-12-01,445979,3152,0.0
2017-01-01,445979,3152,0.0
2017-02-01,445979,3152,70680.0
2017-03-01,445979,3152,103664.0
2017-04-01,445979,3152,61659.0
2017-05-01,445979,3152,51629.0
2017-06-01,445979,3152,57144.0
2017-07-01,445979,3152,65670.0
2017-08-01,445979,3152,61654.0
2017-09-01,445979,3152,60955.0
2017-10-01,445979,3152,59349.0
2017-11-01,445979,3152,97246.0
2017-12-01,445979,3152,123315.0
2018-01-01,445979,3152,87474.0
2018-02-01,445979,3152,93369.0
2018-03-01,445979,3152,169455.0
2018-04-01,445979,3152,220359.0
2018-05-01,445979,3152,343310.0
2017-01-01,446789,3152,0.0
2017-02-01,446789,3152,0.0
2017-03-01,446789,3152,0.0
2017-04-01,446789,3152,0.0
2017-05-01,446789,3152,0.0
2017-06-01,446789,3152,0.0
2017-07-01,446789,3152,0.0
2017-08-01,446789,3152,0.0
2017-09-01,446789,3152,0.0
2017-10-01,446789,3152,0.0
2017-11-01,446789,3152,0.0
2017-12-01,446789,3152,0.0
2018-01-01,446789,3152,1241.0
2018-02-01,446789,3152,6932.0
2018-03-01,446789,3152,151201.0
2018-04-01,446789,3152,413113.0
2018-05-01,446789,3152,1535961.0
2014-01-01,29996,3159,122030.0
2014-02-01,29996,3159,91568.0
2014-03-01,29996,3159,46325.0
2014-04-01,29996,3159,4166.0
2014-05-01,29996,3159,934.0
2014-06-01,29996,3159,60.0
2014-07-01,29996,3159,331.0
2014-08-01,29996,3159,37.0
2014-09-01,29996,3159,966.0
2014-10-01,29996,3159,31.0
2014-11-01,29996,3159,33667.0
2014-12-01,29996,3159,63298.0
2015-01-01,29996,3159,133007.0
2015-02-01,29996,3159,134694.0
2015-03-01,29996,3159,80290.0
2015-04-01,29996,3159,15088.0
2015-05-01,29996,3159,9541.0
2015-06-01,29996,3159,1072.0
2015-07-01,29996,3159,2325.0
2015-08-01,29996,3159,537.0
2015-09-01,29996,3159,57.0
2015-10-01,29996,3159,1206.0
2015-11-01,29996,3159,8436.0
2015-12-01,29996,3159,12272.0
2016-01-01,29996,3159,89634.0
2016-02-01,29996,3159,90461.0
2016-03-01,29996,3159,17619.0
2016-04-01,29996,3159,8755.0
2016-05-01,29996,3159,1245.0
2016-06-01,29996,3159,296.0
2016-07-01,29996,3159,317.0
2016-08-01,29996,3159,120.0
2016-09-01,29996,3159,3593.0
2016-10-01,29996,3159,5432.0
2016-11-01,29996,3159,21972.0
2016-12-01,29996,3159,76525.0
2017-01-01,29996,3159,114868.0
2017-02-01,29996,3159,61580.0
2017-03-01,29996,3159,71157.0
2017-04-01,29996,3159,18774.0
2017-05-01,29996,3159,13183.0
2017-06-01,29996,3159,5081.0
2017-07-01,29996,3159,5064.0
2017-08-01,29996,3159,3367.0
2017-09-01,29996,3159,424.0
2017-10-01,29996,3159,5820.0
2017-11-01,29996,3159,36087.0
2017-12-01,29996,3159,104093.0
2018-01-01,29996,3159,98779.0
2018-02-01,29996,3159,61052.0
2018-03-01,29996,3159,78365.0
2018-04-01,29996,3159,35862.0
2018-05-01,29996,3159,11728.0
2014-01-01,30426,3161,31501.0
2014-02-01,30426,3161,5002.0
2014-03-01,30426,3161,39426.0
2014-04-01,30426,3161,38112.0
2014-05-01,30426,3161,118204.0
2014-06-01,30426,3161,204165.0
2014-07-01,30426,3161,493963.0
2014-08-01,30426,3161,127729.0
2014-09-01,30426,3161,65765.0
2014-10-01,30426,3161,39548.0
2014-11-01,30426,3161,10149.0
2014-12-01,30426,3161,43911.0
2015-01-01,30426,3161,8788.0
2015-02-01,30426,3161,4880.0
2015-03-01,30426,3161,10600.0
2015-04-01,30426,3161,3265.0
2015-05-01,30426,3161,45885.0
2015-06-01,30426,3161,66225.0
2015-07-01,30426,3161,770522.0
2015-08-01,30426,3161,1378856.0
2015-09-01,30426,3161,645298.0
2015-10-01,30426,3161,27224.0
2015-11-01,30426,3161,47917.0
2015-12-01,30426,3161,5963.0
2016-01-01,30426,3161,8682.0
2016-02-01,30426,3161,7409.0
2016-03-01,30426,3161,2952.0
2016-04-01,30426,3161,9861.0
2016-05-01,30426,3161,144110.0
2016-06-01,30426,3161,63144.0
2016-07-01,30426,3161,1315717.0
2016-08-01,30426,3161,1154300.0
2016-09-01,30426,3161,587999.0
2016-10-01,30426,3161,4336.0
2016-11-01,30426,3161,6525.0
2016-12-01,30426,3161,10400.0
2017-01-01,30426,3161,12215.0
2017-02-01,30426,3161,9279.0
2017-03-01,30426,3161,3741.0
2017-04-01,30426,3161,22807.0
2017-05-01,30426,3161,54099.0
2017-06-01,30426,3161,65436.0
2017-07-01,30426,3161,285036.0
2017-08-01,30426,3161,3013.0
2017-09-01,30426,3161,234899.0
2017-10-01,30426,3161,219673.0
2017-11-01,30426,3161,28673.0
2017-12-01,30426,3161,12091.0
2018-01-01,30426,3161,20595.0
2018-02-01,30426,3161,18521.0
2018-03-01,30426,3161,21285.0
2018-04-01,30426,3161,56482.0
2018-05-01,30426,3161,67602.0
2014-01-01,26951,3236,335471.0
2014-02-01,26951,3236,385343.0
2014-03-01,26951,3236,525506.0
2014-04-01,26951,3236,1134599.0
2014-05-01,26951,3236,1540284.0
2014-06-01,26951,3236,1733115.0
2014-07-01,26951,3236,1745807.0
2014-08-01,26951,3236,1447650.0
2014-09-01,26951,3236,1582269.0
2014-10-01,26951,3236,1560595.0
2014-11-01,26951,3236,839167.0
2014-12-01,26951,3236,673481.0
2015-01-01,26951,3236,358658.0
2015-02-01,26951,3236,151899.0
2015-03-01,26951,3236,804555.0
2015-04-01,26951,3236,1293520.0
2015-05-01,26951,3236,1889593.0
2015-06-01,26951,3236,1747347.0
2015-07-01,26951,3236,1865876.0
2015-08-01,26951,3236,1854700.0
2015-09-01,26951,3236,1584882.0
2015-10-01,26951,3236,1725088.0
2015-11-01,26951,3236,1233285.0
2015-12-01,26951,3236,1466564.0
2016-01-01,26951,3236,1035151.0
2016-02-01,26951,3236,852200.0
2016-03-01,26951,3236,1614441.0
2016-04-01,26951,3236,1548383.0
2016-05-01,26951,3236,1683073.0
2016-06-01,26951,3236,1591812.0
2016-07-01,26951,3236,1661577.0
2016-08-01,26951,3236,1633693.0
2016-09-01,26951,3236,1504838.0
2016-10-01,26951,3236,1365115.0
2016-11-01,26951,3236,1279222.0
2016-12-01,26951,3236,1016080.0
2017-01-01,26951,3236,865435.0
2017-02-01,26951,3236,784625.0
2017-03-01,26951,3236,781358.0
2017-04-01,26951,3236,1342704.0
2017-05-01,26951,3236,1403092.0
2017-06-01,26951,3236,1337565.0
2017-07-01,26951,3236,1486587.0
2017-08-01,26951,3236,1558601.0
2017-09-01,26951,3236,1472783.0
2017-10-01,26951,3236,1327080.0
2017-11-01,26951,3236,1384071.0
2017-12-01,26951,3236,847737.0
2018-01-01,26951,3236,643648.0
2018-02-01,26951,3236,599861.0
2018-03-01,26951,3236,879472.0
2018-04-01,26951,3236,1042444.0
2018-05-01,26951,3236,1608184.0
2014-01-01,404819,3250,0.0
2014-02-01,404819,3250,0.0
2014-03-01,404819,3250,2977.0
2014-04-01,404819,3250,7244.0
2014-05-01,404819,3250,97738.0
2014-06-01,404819,3250,155894.0
2014-07-01,404819,3250,151500.0
2014-08-01,404819,3250,121424.0
2014-09-01,404819,3250,75962.0
2014-10-01,404819,3250,6500.0
2014-11-01,404819,3250,1000.0
2014-12-01,404819,3250,7000.0
2015-01-01,404819,3250,141700.0
2015-02-01,404819,3250,38900.0
2015-03-01,404819,3250,500.0
2015-04-01,404819,3250,0.0
2015-05-01,404819,3250,11000.0
2015-06-01,404819,3250,159019.0
2015-07-01,404819,3250,309500.0
2015-08-01,404819,3250,149310.0
2015-09-01,404819,3250,75307.0
2015-10-01,404819,3250,0.0
2015-11-01,404819,3250,2000.0
2015-12-01,404819,3250,0.0
2016-01-01,404819,3250,7500.0
2016-02-01,404819,3250,992.0
2016-03-01,404819,3250,0.0
2016-04-01,404819,3250,0.0
2016-05-01,404819,3250,3000.0
2016-06-01,404819,3250,143342.0
2016-07-01,404819,3250,482252.0
2016-08-01,404819,3250,425446.0
2016-09-01,404819,3250,91850.0
2016-10-01,404819,3250,9732.0
2016-11-01,404819,3250,147173.0
2016-12-01,404819,3250,24358.0
2017-01-01,404819,3250,17408.0
2017-02-01,404819,3250,7710.0
2017-03-01,404819,3250,6489.0
2017-04-01,404819,3250,2482.0
2017-05-01,404819,3250,32771.0
2017-06-01,404819,3250,91548.0
2017-07-01,404819,3250,381694.0
2017-08-01,404819,3250,227828.0
2017-09-01,404819,3250,43555.0
2017-10-01,404819,3250,41184.0
2017-11-01,404819,3250,7928.0
2017-12-01,404819,3250,51850.0
2018-01-01,404819,3250,0.0
2018-02-01,404819,3250,4000.0
2018-03-01,404819,3250,25650.0
2018-04-01,404819,3250,8913.0
2018-05-01,404819,3250,23273.0
2014-01-01,404823,3254,0.0
2014-02-01,404823,3254,0.0
2014-03-01,404823,3254,0.0
2014-04-01,404823,3254,0.0
2014-05-01,404823,3254,0.0
2014-06-01,404823,3254,0.0
2014-07-01,404823,3254,0.0
2014-08-01,404823,3254,0.0
2014-09-01,404823,3254,0.0
2014-10-01,404823,3254,0.0
2014-11-01,404823,3254,0.0
2014-12-01,404823,3254,0.0
2015-01-01,404823,3254,0.0
2015-02-01,404823,3254,0.0
2015-03-01,404823,3254,0.0
2015-04-01,404823,3254,0.0
2015-05-01,404823,3254,0.0
2015-06-01,404823,3254,0.0
2015-07-01,404823,3254,0.0
2015-08-01,404823,3254,0.0
2015-09-01,404823,3254,0.0
2015-10-01,404823,3254,0.0
2015-11-01,404823,3254,0.0
2015-12-01,404823,3254,0.0
2016-01-01,404823,3254,0.0
2016-02-01,404823,3254,0.0
2016-03-01,404823,3254,0.0
2014-01-01,29029,329,702056.0
2014-02-01,29029,329,523404.0
2014-03-01,29029,329,552490.0
2014-04-01,29029,329,27626.0
2014-05-01,29029,329,268285.0
2014-06-01,29029,329,56123.0
2014-07-01,29029,329,465912.0
2014-08-01,29029,329,384949.0
2014-09-01,29029,329,25834.0
2014-10-01,29029,329,0.0
2014-11-01,29029,329,0.0
2014-12-01,29029,329,0.0
2015-01-01,29029,329,0.0
2015-02-01,29029,329,0.0
2015-03-01,29029,329,0.0
2015-04-01,29029,329,0.0
2015-05-01,29029,329,0.0
2015-06-01,29029,329,0.0
2015-07-01,29029,329,0.0
2015-08-01,29029,329,0.0
2015-09-01,29029,329,0.0
2015-10-01,29029,329,0.0
2015-11-01,29029,329,0.0
2015-12-01,29029,329,0.0
2016-01-01,29029,329,0.0
2016-02-01,29029,329,0.0
2016-03-01,29029,329,0.0
2016-04-01,29029,329,0.0
2016-05-01,29029,329,0.0
2016-06-01,29029,329,0.0
2016-07-01,29029,329,0.0
2016-08-01,29029,329,0.0
2016-09-01,29029,329,0.0
2016-10-01,29029,329,0.0
2016-11-01,29029,329,0.0
2016-12-01,29029,329,0.0
2017-01-01,29029,329,0.0
2017-02-01,29029,329,0.0
2017-03-01,29029,329,0.0
2017-04-01,29029,329,0.0
2017-05-01,29029,329,0.0
2017-06-01,29029,329,0.0
2017-07-01,29029,329,0.0
2017-08-01,29029,329,0.0
2017-09-01,29029,329,0.0
2017-10-01,29029,329,0.0
2017-11-01,29029,329,0.0
2017-12-01,29029,329,0.0
2018-01-01,29029,329,0.0
2018-02-01,29029,329,0.0
2018-03-01,29029,329,0.0
2018-04-01,29029,329,0.0
2018-05-01,29029,329,0.0
2014-01-01,83971,329,0.0
2014-02-01,83971,329,0.0
2014-03-01,83971,329,0.0
2014-04-01,83971,329,0.0
